0.08153197043847037,1.0854116869653199,0
0.004547031838239427,1.0232861107829845,0
0.07173325738885995,1.0563904126657129,0
0.05152340566024774,1.028152864197486,0
0.06895599412488956,1.0115687366144601,0
0.04934634771172593,1.0752505688251879,0
0.007894181637875577,1.0613365732345292,0
0.040115635778840024,1.0480449714163806,0
0.03606641204081969,1.0830761738605883,0
0.0369748919082028,1.0557424742051322,0
1.0496226141704834,0.04749585593713439,0
1.0423320609199636,0.04480459296229181,0
1.0319960014037612,0.05460696065160441,0
1.0150796104144855,0.07367707488644591,0
1.0145415798455673,0.07356235591379429,0
1.075047467366372,0.03955467913453154,0
1.0237749608047904,0.03012666594934358,0
1.0495433367068547,0.005582896000729389,0
1.0482702253162515,0.052277450678781465,0
1.0661914493365,0.04455908353554298,0
0.04160588889706258,0.023149917425909116,0
0.04899207529496861,0.06231770750301719,0
0.006885753671348351,0.08768823079669881,0
0.07296264622273287,0.0666897484629574,0
0.007748171279688981,0.03065334475356489,0
0.003832935868942696,0.03451787913994253,0
0.08532786712596101,0.03244086203446049,0
0.03791923050889772,0.050668327608492776,0
0.04654681487880384,0.051812365112293826,0
0.048438728479931484,0.07116000276671808,0
1.0226879028556604,1.0005029712544307,1
1.072307335573964,1.0385787342464015,1
1.083840706304967,1.022273355589625,1
1.0838454232621257,1.0650475184151231,1
1.0607643671130735,1.039243421346989,1
1.0373086395851232,1.075872963643403,1
1.0318903702968591,1.0092302722692712,1
1.0812722854154364,1.089862391400208,1
1.003752568416129,1.0539984705850278,1
1.0731888934915237,1.0271848809065252,1
